,solver_short_name,solver_uuid,solution_uuid,problem_instance_short_name,problem_instance_uuid,task_uuid,instance_data_object_uuid,instance_data_object_url,num_orbitals,time_limit_seconds,accuracy_tol,reference_energy,calendar_due_date,attempted,solved_within_run_time,solved_within_accuracy_requirement,overall_run_time_seconds,is_resource_estimate,num_logical_qubits,num_shots,num_T_gates_per_shot,re_circuit_repetitions_per_calculation,re_calculation_repetitions,re_total_circuit_repetitions,re_logical_abstract_num_qubits,re_logical_abstract_t_count,re_logical_architecture_description,re_logical_compiled_num_qubits,re_logical_compiled_t_count,re_logical_compiled_num_t_factories,re_physical_architecture_description,re_physical_code_name,re_physical_code_distance,re_physical_runtime,re_physical_num_qubits,re_physical_t_count,re_physical_num_t_factories,submitted_by_calendar_due_date,label,reported_energy
1094,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,6ecadfdf-2536-4d85-ae28-28a6eb3a81d3,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,d27fb590-4e90-4d5a-bdb8-37fbf22f528b,e8f72c80-2fde-4bdc-ac1e-07220942f1c2,sftp://sftp.l3harris.com/gsee/fcidump.51_6acme_0.2_old.e8f72c80-2fde-4bdc-ac1e-07220942f1c2.gz,53,172800,0.00159362,-2592.816535546089,2124-03-20T20:48:21.795324+00:00,True,True,False,0.4127523899078369,False,,,,,,,,,,,,,,,,,,,,True,False,-2592.7619977646127
1103,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,6ecadfdf-2536-4d85-ae28-28a6eb3a81d3,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,a7cd2501-2f67-4fcd-b428-f6620f3596fe,4854c3ff-b3ce-462b-ab8e-0b132cd880d0,sftp://sftp.l3harris.com/gsee/fcidump.52_6acme_0.2_old.4854c3ff-b3ce-462b-ab8e-0b132cd880d0.gz,58,172800,0.00159362,-2592.878328984242,2124-03-20T20:48:21.795324+00:00,True,True,False,0.2874455451965332,False,,,,,,,,,,,,,,,,,,,,True,False,-2592.8105572035984
1112,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,6ecadfdf-2536-4d85-ae28-28a6eb3a81d3,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,d3bcc63c-57ad-4346-8290-e36447186440,379a0693-4ac3-4ff0-be33-7be3f6cad84f,sftp://sftp.l3harris.com/gsee/fcidump.53_ts56_0.2_old.379a0693-4ac3-4ff0-be33-7be3f6cad84f.gz,44,172800,0.00159362,-2592.707486407847,2124-03-20T20:48:21.795324+00:00,True,True,False,0.2594947814941406,False,,,,,,,,,,,,,,,,,,,,True,False,-2592.658989080405
1121,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,6ecadfdf-2536-4d85-ae28-28a6eb3a81d3,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,41907f9f-923d-49e3-80a9-519962110ae7,22ab7092-61bb-401f-ac43-912ec10ea48b,sftp://sftp.l3harris.com/gsee/fcidump.54_ts56_0.2_old.22ab7092-61bb-401f-ac43-912ec10ea48b.gz,54,172800,0.00159362,-2592.825891046245,2124-03-20T20:48:21.795324+00:00,True,True,False,0.3485875129699707,False,,,,,,,,,,,,,,,,,,,,True,False,-2592.759959580913
1130,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,6ecadfdf-2536-4d85-ae28-28a6eb3a81d3,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,ad9ceeaf-d7be-46b7-95a9-15bfd33f5022,8a8780b0-a0ba-4b7e-9847-589302123e86,sftp://sftp.l3harris.com/gsee/fcidump.55_ts56_0.2_old.8a8780b0-a0ba-4b7e-9847-589302123e86.gz,55,172800,0.00159362,-2592.848378223888,2124-03-20T20:48:21.795324+00:00,True,True,False,0.32349634170532227,False,,,,,,,,,,,,,,,,,,,,True,False,-2592.784605820979
1139,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,6ecadfdf-2536-4d85-ae28-28a6eb3a81d3,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,adecdd92-73c7-416d-90da-b7a3da7ed50b,e6671ea9-f0cf-413c-97cb-c8ab6eda9d5e,sftp://sftp.l3harris.com/gsee/fcidump.56_5_0.2_old.e6671ea9-f0cf-413c-97cb-c8ab6eda9d5e.gz,44,172800,0.00159362,-2592.788336147052,2124-03-20T20:48:21.795324+00:00,True,True,False,0.41316676139831543,False,,,,,,,,,,,,,,,,,,,,True,False,-2592.733476831256
1148,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,6ecadfdf-2536-4d85-ae28-28a6eb3a81d3,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,03c70feb-49b8-4113-831a-05e3ae55c66b,eb34bf5e-ecd6-4c2a-9eb6-d9bcb507e047,sftp://sftp.l3harris.com/gsee/fcidump.57_5_0.2_old.eb34bf5e-ecd6-4c2a-9eb6-d9bcb507e047.gz,54,172800,0.00159362,,2124-03-20T20:48:21.795324+00:00,True,True,False,0.5984246730804443,False,,,,,,,,,,,,,,,,,,,,True,False,-2592.821491051192
1157,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,6ecadfdf-2536-4d85-ae28-28a6eb3a81d3,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,0e936335-6370-4587-92f0-02eafaf650ed,5f3178b5-0ad3-469a-ae08-e9ecdc637ed3,sftp://sftp.l3harris.com/gsee/fcidump.58_5_0.2_old.5f3178b5-0ad3-469a-ae08-e9ecdc637ed3.gz,55,172800,0.00159362,-2592.911124291167,2124-03-20T20:48:21.795324+00:00,True,True,False,0.4953598976135254,False,,,,,,,,,,,,,,,,,,,,True,False,-2592.8462958633795
1166,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,cfad561a-2325-41d1-bfd7-6313e7476672,Fe_1,33c9a058-7a67-454c-856c-2519ba55b44d,a7e26b10-bd6b-457c-978e-9050f6529007,b57e3b82-2511-4c00-a850-f6aeba98b0b2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Fe1_vdz.b57e3b82-2511-4c00-a850-f6aeba98b0b2.gz,54,86400,0.00159362,-123.23354,,True,True,False,0.7072076797485352,False,,,,,,,,,,,,,,,,,,,,True,False,-123.23066885885
1175,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,cfad561a-2325-41d1-bfd7-6313e7476672,Fe_1,33c9a058-7a67-454c-856c-2519ba55b44d,6ab8d16c-b8f3-4780-b278-dad81646ca8c,b9615d62-11ee-49f7-8df4-df94466b2211,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Fe1_vtz.b9615d62-11ee-49f7-8df4-df94466b2211.gz,88,86400,0.00159362,-123.36857,,True,True,False,0.385570764541626,False,,,,,,,,,,,,,,,,,,,,True,False,-123.35895412367249
1184,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,ba660077-0409-4515-b6fc-600744f2ac00,ScO_0,7437abf0-1394-47ce-9218-d181f1732112,9fa4fc3a-b0b9-4eaa-99ee-0469ae5a511d,987498ce-5b91-4df6-924c-82d4841c17c2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.ScO_vdz.987498ce-5b91-4df6-924c-82d4841c17c2.gz,76,86400,0.00159362,-62.42004,,True,True,False,2.230440139770508,False,,,,,,,,,,,,,,,,,,,,True,False,-62.31290867500841
1193,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,b64994c4-f594-4997-93e5-cb3a317e493c,planted_solution_0003,a37c86c0-1937-4f05-83ab-08a5fd104b7e,472bbfb1-c081-4df6-b966-32ce1194ab8c,efddd28a-383d-4929-9335-22e54ba2ffbe,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0003.efddd28a-383d-4929-9335-22e54ba2ffbe.gz,31,86400,0.00159362,-581.5899149621558,,True,True,True,0.16010761260986328,False,,,,,,,,,,,,,,,,,,,,True,True,-581.5887716802757
1202,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,3af5df74-20b4-4e59-bdaa-d680ce06e669,h_c_n_0,8846a90e-96cb-4bc3-ad06-5388212f728e,94db0c2c-89f6-4c3d-b886-a3a6a2bdad1d,8ab023ed-7cdf-49e6-87d9-369a13f2ac82,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_c_n_cc-pVDZ.8ab023ed-7cdf-49e6-87d9-369a13f2ac82.gz,33,86400,0.00159362,-93.18988417813952,,True,True,False,0.20143938064575195,False,,,,,,,,,,,,,,,,,,,,True,False,-92.62160744639786
1211,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,3af5df74-20b4-4e59-bdaa-d680ce06e669,h_c_n_0,8846a90e-96cb-4bc3-ad06-5388212f728e,c5ef4702-fc8d-4168-b594-8d5872fdb523,6fdfd37c-a5dc-4481-b08e-87dcfec8a4de,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_c_n_cc-pVTZ.6fdfd37c-a5dc-4481-b08e-87dcfec8a4de.gz,74,86400,0.00159362,-93.27651066009084,,True,True,False,0.7888369560241699,False,,,,,,,,,,,,,,,,,,,,True,False,-92.70564613515104
1220,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,c71038c3-af3c-4aa2-b096-ccf1ed80f2b3,si_h4_0,13c7144d-047e-4431-8d02-0b1d14c0526b,2eaee11d-c1a0-4d2b-b29b-a38e658572f2,c37edb04-5163-4d5c-a54e-df5887f0d82e,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_h4_cc-pVDZ.c37edb04-5163-4d5c-a54e-df5887f0d82e.gz,38,86400,0.00159362,-291.39318323307475,,True,True,False,0.17876935005187988,False,,,,,,,,,,,,,,,,,,,,True,False,-290.84765623212337
1229,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,c71038c3-af3c-4aa2-b096-ccf1ed80f2b3,si_h4_0,13c7144d-047e-4431-8d02-0b1d14c0526b,6ca72d49-425b-43f3-96e7-4067bacd0596,e709c0b6-d851-47d2-b72a-f4da8479a772,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_h4_cc-pVTZ.e709c0b6-d851-47d2-b72a-f4da8479a772.gz,90,86400,0.00159362,-291.4381516390395,,True,True,False,0.1568434238433838,False,,,,,,,,,,,,,,,,,,,,True,False,-290.93281409879256
1238,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,46953a4d-794c-4b82-87e4-2bfb8fc93576,planted_solution_0009,8db449b1-265b-4a66-b965-a2b4833a88d1,8f373cb0-952d-48c6-a871-8a10e52e7c19,bbbbba1c-868c-45a5-b16c-0c17536e83d8,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0009.bbbbba1c-868c-45a5-b16c-0c17536e83d8.gz,69,86400,0.00159362,-1226.2946878335736,,True,True,False,0.3032388687133789,False,,,,,,,,,,,,,,,,,,,,True,False,-1226.2056858038782
1247,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,8ad83ca8-bdfd-498d-9c7f-6fcba600fb1f,Mn_1,11c8be98-d9c9-40ea-8d88-ea8c555028f6,9d82f7d4-165d-4499-8add-361a770d1d44,51fac1c9-e29a-4033-b3d3-9cc37f64b4d4,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Mn1_vdz.51fac1c9-e29a-4033-b3d3-9cc37f64b4d4.gz,54,86400,0.00159362,-103.67336,,True,True,False,0.7410194873809814,False,,,,,,,,,,,,,,,,,,,,True,False,-103.66459269830517
1256,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,8ad83ca8-bdfd-498d-9c7f-6fcba600fb1f,Mn_1,11c8be98-d9c9-40ea-8d88-ea8c555028f6,29eecba9-3d4d-4672-8b19-475f53b2f1be,00c757c4-3c99-4521-82b1-3e3a12d49854,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Mn1_vtz.00c757c4-3c99-4521-82b1-3e3a12d49854.gz,88,86400,0.00159362,-103.79214,,True,True,False,0.4482309818267822,False,,,,,,,,,,,,,,,,,,,,True,False,-103.77816051902575
1265,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,1f3476a4-d438-4395-9b4e-05e5830fd76a,c_h3_cl_0,379781b8-5732-492e-9fca-6fad3fc3692a,0667179a-19eb-44b9-a544-dae8793fdc3f,80298b55-8915-462f-8f20-e4332c94ed41,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_h3_cl_cc-pVDZ.80298b55-8915-462f-8f20-e4332c94ed41.gz,47,86400,0.00159362,-499.44058655513015,,True,True,False,0.2548329830169678,False,,,,,,,,,,,,,,,,,,,,True,False,-498.8295508939212
1274,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,1f3476a4-d438-4395-9b4e-05e5830fd76a,c_h3_cl_0,379781b8-5732-492e-9fca-6fad3fc3692a,ae315bef-f3c6-4c84-93c5-0d8ab510ece3,a53ae008-4ad2-4736-9a57-cfc011e3aace,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_h3_cl_cc-pVTZ.a53ae008-4ad2-4736-9a57-cfc011e3aace.gz,106,86400,0.00159362,-499.56723973244254,,True,True,False,0.2960784435272217,False,,,,,,,,,,,,,,,,,,,,True,False,-498.9669422259057
1283,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,cfeee0eb-481a-412d-b8c3-8815d85a84cf,p2_0,2e61ba35-b6b0-42b5-b3e8-d25bd83145ba,084acde0-d1c7-4721-aa45-acb4832e0998,7702bafa-2620-4d12-8ec6-e8c6246d385a,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.p2_cc-pVDZ.7702bafa-2620-4d12-8ec6-e8c6246d385a.gz,36,86400,0.00159362,-681.726295822357,,True,True,False,0.1529068946838379,False,,,,,,,,,,,,,,,,,,,,True,False,-681.7603095187258
1292,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,cfeee0eb-481a-412d-b8c3-8815d85a84cf,p2_0,2e61ba35-b6b0-42b5-b3e8-d25bd83145ba,e61df0de-0a97-4204-9fb9-3995c30d7999,334dbd9d-2c13-4c76-8479-e82280065a02,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.p2_cc-pVQZ.334dbd9d-2c13-4c76-8479-e82280065a02.gz,118,86400,0.00159362,-681.8350232850137,,True,True,False,0.37262487411499023,False,,,,,,,,,,,,,,,,,,,,True,False,-681.8813499063176
1301,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,cfeee0eb-481a-412d-b8c3-8815d85a84cf,p2_0,2e61ba35-b6b0-42b5-b3e8-d25bd83145ba,23a06c81-be81-4f88-98ab-9e7030c909ef,1ffb78a3-162a-43a4-a64c-d1d8fb0bce24,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.p2_cc-pVTZ.1ffb78a3-162a-43a4-a64c-d1d8fb0bce24.gz,68,86400,0.00159362,-681.8099472542586,,True,True,False,0.1784825325012207,False,,,,,,,,,,,,,,,,,,,,True,False,-681.8419291859387
1310,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,06e0df76-1558-4788-8871-1ec939d6eccc,si_o_0,68f1a091-8652-4095-ba31-56f0e02e27d3,88a6b9fd-e159-4059-9ee5-ba718fd624dc,ab244b36-ab52-4cce-b50a-2b04d8c548e7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_o_cc-pVDZ.ab244b36-ab52-4cce-b50a-2b04d8c548e7.gz,32,86400,0.00159362,-364.0821787432279,,True,True,False,0.2666013240814209,False,,,,,,,,,,,,,,,,,,,,True,False,-363.6923423775422
1319,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,06e0df76-1558-4788-8871-1ec939d6eccc,si_o_0,68f1a091-8652-4095-ba31-56f0e02e27d3,cca08104-f5f6-407f-9c62-faadc8f29bec,80214e7b-2e1f-440f-b9eb-ee9a16ed8398,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_o_cc-pVQZ.80214e7b-2e1f-440f-b9eb-ee9a16ed8398.gz,114,86400,0.00159362,-364.23054008377295,,True,True,False,0.9543325901031494,False,,,,,,,,,,,,,,,,,,,,True,False,-364.12531603283503
1328,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,06e0df76-1558-4788-8871-1ec939d6eccc,si_o_0,68f1a091-8652-4095-ba31-56f0e02e27d3,8aa559b0-3aae-4850-a2d7-14e037ce26c0,1b1a93a4-a3cd-424f-87a2-c5a7ae5dbaf7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_o_cc-pVTZ.1b1a93a4-a3cd-424f-87a2-c5a7ae5dbaf7.gz,64,86400,0.00159362,-364.19634823924537,,True,True,False,0.8055636882781982,False,,,,,,,,,,,,,,,,,,,,True,False,-363.8479320121145
1337,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,4037b3db-5d26-48ac-a360-61a22b5f9135,h2_o_0,9b8083ab-ea59-47db-894c-95a0d2ba3cb6,80d75334-b878-41ec-99a8-b21277f3df60,96954db2-ef3e-47fd-82f8-2ac3cbfd6c17,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_o_cc-pVDZ.96954db2-ef3e-47fd-82f8-2ac3cbfd6c17.gz,24,86400,0.00159362,-76.24166946152931,,True,True,False,0.12790679931640625,False,,,,,,,,,,,,,,,,,,,,True,False,-75.93470316995496
1346,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,4037b3db-5d26-48ac-a360-61a22b5f9135,h2_o_0,9b8083ab-ea59-47db-894c-95a0d2ba3cb6,5e576716-0df8-4712-8f03-ea1ac3808e35,26e93a92-0fb0-43bf-9c8d-6b97eb974d27,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_o_cc-pVQZ.26e93a92-0fb0-43bf-9c8d-6b97eb974d27.gz,115,86400,0.00159362,-76.36018684173865,,True,True,False,0.2992391586303711,False,,,,,,,,,,,,,,,,,,,,True,False,-76.07244744699248
1355,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,4037b3db-5d26-48ac-a360-61a22b5f9135,h2_o_0,9b8083ab-ea59-47db-894c-95a0d2ba3cb6,4e395cc5-b5d2-4b82-95a2-1276262386c8,dd869557-00f9-421f-ab39-faa9d8e05df2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_o_cc-pVTZ.dd869557-00f9-421f-ab39-faa9d8e05df2.gz,58,86400,0.00159362,-76.33261029487801,,True,True,False,0.19938349723815918,False,,,,,,,,,,,,,,,,,,,,True,False,-76.02603750832026
1364,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,8244c572-3ed3-4b4a-bf2c-90029bcdc8c5,h_o_cl_0,ea2e13c5-6d80-466e-bd6b-6289e10ed82b,bd44e482-057d-42c3-a052-cbd952fa8025,95dec49b-7d4e-4889-9e31-97e21db7b329,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_o_cl_cc-pVDZ.95dec49b-7d4e-4889-9e31-97e21db7b329.gz,37,86400,0.00159362,-535.2295951475559,,True,True,False,0.31805419921875,False,,,,,,,,,,,,,,,,,,,,True,False,-534.810311506833
1373,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,8244c572-3ed3-4b4a-bf2c-90029bcdc8c5,h_o_cl_0,ea2e13c5-6d80-466e-bd6b-6289e10ed82b,fea4b4a2-64a1-45c3-a760-83aec702bdca,e8ed1ee4-2780-4978-8d21-d1a23a30ae8d,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_o_cl_cc-pVTZ.e8ed1ee4-2780-4978-8d21-d1a23a30ae8d.gz,78,86400,0.00159362,-535.3960453601376,,True,True,False,0.7836453914642334,False,,,,,,,,,,,,,,,,,,,,True,False,-534.9984671500058
1382,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,40871ff4-91ef-49b5-8ebd-8b7e15eda7fd,c2_h6_0,b1c5ac4e-9b94-4e89-9557-da2026933172,15a25e30-cba9-4f63-80a6-ef95a8c79d41,da21513f-c490-45e2-8ce9-1c7a511ca925,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c2_h6_cc-pVDZ.da21513f-c490-45e2-8ce9-1c7a511ca925.gz,58,86400,0.00159362,-79.58310216069334,,True,True,False,0.2846698760986328,False,,,,,,,,,,,,,,,,,,,,True,False,-78.53916656574643
1391,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,4197778c-5584-480c-8d9b-39e8f92425d7,planted_solution_0001,3d3b9e8a-7842-4ca1-bd82-eddb9804972d,be3812d3-5975-4736-8a23-96d64e50e66a,3add17d8-cb86-4ae5-8474-96d272269d80,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0001.3add17d8-cb86-4ae5-8474-96d272269d80.gz,14,86400,0.00159362,-123.43821697553813,,True,True,False,0.09516024589538574,False,,,,,,,,,,,,,,,,,,,,True,False,651.5675109230998
1400,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,4e58f110-9924-4354-bc6e-b1347da7aa3d,c_h4_0,e0f6ed02-6502-454b-bf2c-e7994e0510f4,443371ce-c80d-450d-b281-ac1c4d5ecc4d,a7321b5d-4730-4ace-9ff8-734ec07f3fef,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_h4_cc-pVDZ.a7321b5d-4730-4ace-9ff8-734ec07f3fef.gz,34,86400,0.00159362,-40.38737419508231,,True,True,False,0.14720559120178223,False,,,,,,,,,,,,,,,,,,,,True,False,-39.7886854146318
1409,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,4e58f110-9924-4354-bc6e-b1347da7aa3d,c_h4_0,e0f6ed02-6502-454b-bf2c-e7994e0510f4,f936469c-1d1e-4295-a006-84a778c1714c,47a5eadf-e31e-4c38-983f-8c75460463ea,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_h4_cc-pVTZ.47a5eadf-e31e-4c38-983f-8c75460463ea.gz,86,86400,0.00159362,-40.43861773402711,,True,True,False,0.5038220882415771,False,,,,,,,,,,,,,,,,,,,,True,False,-39.83793864011633
1418,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,7f27868a-5209-4b0a-aaa7-6ee935954699,V_1,18e1973e-d6cf-48d6-9ca4-c1af21ff7c98,6d0f8edd-507f-43d5-9960-9ad49532ee42,cf7aa422-2b82-4d7c-a031-8923e1fc8a41,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.V1_vdz.cf7aa422-2b82-4d7c-a031-8923e1fc8a41.gz,54,86400,0.00159362,-70.8284,,True,True,False,0.3083376884460449,False,,,,,,,,,,,,,,,,,,,,True,False,-70.810869416292
1427,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,7f27868a-5209-4b0a-aaa7-6ee935954699,V_1,18e1973e-d6cf-48d6-9ca4-c1af21ff7c98,106deaf8-422f-4e06-bf25-6191abd6eecf,1ddf0c08-d7f1-48b7-8c85-c7e50997c771,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.V1_vtz.1ddf0c08-d7f1-48b7-8c85-c7e50997c771.gz,88,86400,0.00159362,-70.91955,,True,True,False,0.642707109451294,False,,,,,,,,,,,,,,,,,,,,True,False,-70.89657710689741
1436,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,f88a0dd9-44ac-49af-bc9b-d4a137b084ee,planted_solution_0007,3aaf0bb4-b412-4746-922a-c380b4024d00,d3c058ec-9b13-4a9a-aba0-d3f19091c47b,c594d63e-29c7-462a-b385-f70c6d7d8350,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0007.c594d63e-29c7-462a-b385-f70c6d7d8350.gz,31,86400,0.00159362,-582.1588851222295,,True,True,False,0.14128947257995605,False,,,,,,,,,,,,,,,,,,,,True,False,-582.1562561686617
1445,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,3af3af90-7806-4baf-85a8-61c907da7915,Ti_0,c1e4c7dd-2dc4-4dd0-889d-fb34f602965a,ab61c91a-68ea-401f-a3ad-392e83ee802e,cdae3a0c-d613-4375-ab65-7088244b54ef,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Ti0_vdz.cdae3a0c-d613-4375-ab65-7088244b54ef.gz,54,86400,0.00159362,-57.88305,,True,True,False,1.5216312408447266,False,,,,,,,,,,,,,,,,,,,,True,False,-57.66469501865876
1454,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,3af3af90-7806-4baf-85a8-61c907da7915,Ti_0,c1e4c7dd-2dc4-4dd0-889d-fb34f602965a,0c023ffe-8453-4f5f-b29e-7863589fb191,7766bf7c-05db-4294-b125-6f0110aa9407,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Ti0_vtz.7766bf7c-05db-4294-b125-6f0110aa9407.gz,88,86400,0.00159362,-57.95463,,True,True,False,1.7034955024719238,False,,,,,,,,,,,,,,,,,,,,True,False,-57.75561863988765
1463,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,dfdaebda-d7c7-4858-9995-7076d93a59c5,CrO_0,2140edd4-8eb3-4270-b753-278334998e3d,e0101b06-dfd6-4caa-8580-a9815b225204,b9a18106-c719-4d0c-af12-30ded772eb55,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.CrO_vdz.b9a18106-c719-4d0c-af12-30ded772eb55.gz,76,86400,0.00159362,-102.55837,,True,True,False,1.4413833618164062,False,,,,,,,,,,,,,,,,,,,,True,False,-102.4437449433678
1472,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,f06898bd-6c5e-468f-b314-0026a35c85fd,planted_solution_0002,00043d56-ed63-4266-907c-99c95c51b9db,0deae366-42de-4081-914d-db85c6b47168,16f9288f-be7e-4f8a-ab09-0153263f83c7,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0002.16f9288f-be7e-4f8a-ab09-0153263f83c7.gz,69,86400,0.00159362,-1256.692028979273,,True,True,False,0.6299302577972412,False,,,,,,,,,,,,,,,,,,,,True,False,1032.6826884685959
1481,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,a5e22593-9dbe-4f3f-aa9d-8fd6779c8094,h3_c_o_h_0,5524b5e5-adba-4322-9808-69e75e4335b2,fc3586af-0290-4a4a-81e1-422a1d331a09,26a32758-4c43-4add-a12e-7273b2ddfd0e,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h3_c_o_h_cc-pVDZ.26a32758-4c43-4add-a12e-7273b2ddfd0e.gz,48,86400,0.00159362,-115.4210293277143,,True,True,False,0.5903058052062988,False,,,,,,,,,,,,,,,,,,,,True,False,-114.56584273136731
1490,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,a5e22593-9dbe-4f3f-aa9d-8fd6779c8094,h3_c_o_h_0,5524b5e5-adba-4322-9808-69e75e4335b2,7ecc9a42-2b18-4179-81ec-583598fa579b,5f3af6fb-63d1-41cf-9e52-ea4fffcca51c,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h3_c_o_h_cc-pVTZ.5f3af6fb-63d1-41cf-9e52-ea4fffcca51c.gz,116,86400,0.00159362,-115.551639498993,,True,True,False,0.713259220123291,False,,,,,,,,,,,,,,,,,,,,True,False,-114.67595332996713
1499,MP2,b420358b-5def-41e6-8c5d-b9d93b6aecd2,83db894c-cb72-4045-9ff4-bc4021a4b74c,Cr_0,b8fe08a4-82fe-4636-9812-b1e0666f95b5,5d85532e-9116-48a1-9810-7925c9ed9c57,be2e7f6c-ccba-45ce-a42b-bd1d828b2d18,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Cr0_vdz.be2e7f6c-ccba-45ce-a42b-bd1d828b2d18.gz,54,86400,0.00159362,-86.61203,,True,True,False,0.33501172065734863,False,,,,,,,,,,,,,,,,,,,,True,False,-86.60483160481162
