,solver_short_name,solver_uuid,solution_uuid,problem_instance_short_name,problem_instance_uuid,task_uuid,instance_data_object_uuid,instance_data_object_url,num_orbitals,time_limit_seconds,accuracy_tol,reference_energy,calendar_due_date,attempted,solved_within_run_time,solved_within_accuracy_requirement,overall_run_time_seconds,is_resource_estimate,num_logical_qubits,num_shots,num_T_gates_per_shot,re_circuit_repetitions_per_calculation,re_calculation_repetitions,re_total_circuit_repetitions,re_logical_abstract_num_qubits,re_logical_abstract_t_count,re_logical_architecture_description,re_logical_compiled_num_qubits,re_logical_compiled_t_count,re_logical_compiled_num_t_factories,re_physical_architecture_description,re_physical_code_name,re_physical_code_distance,re_physical_runtime,re_physical_num_qubits,re_physical_t_count,re_physical_num_t_factories,submitted_by_calendar_due_date,label,reported_energy
686,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,8e8893ab-47c2-4c92-b215-9d6ad0f16b1f,Fe_0,05abb33d-ecea-406f-8832-31a814b26dfd,5b8f4746-a08b-4ec5-92e2-ce55cc2fdb75,133ec573-3d06-4582-b2f5-8afe8be8dbe3,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Fe0_vdz.133ec573-3d06-4582-b2f5-8afe8be8dbe3.gz,54,86400,0.00159362,-123.51812,,True,True,False,8.610826969146729,False,,,,,,,,,,,,,,,,,,,,True,False,-123.42187587008782
695,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,8e8893ab-47c2-4c92-b215-9d6ad0f16b1f,Fe_0,05abb33d-ecea-406f-8832-31a814b26dfd,c63f5f9b-ee73-4887-949b-dd1e74c31874,cb274492-6acb-4426-a4f6-8cb4a8cef3c5,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Fe0_vtz.cb274492-6acb-4426-a4f6-8cb4a8cef3c5.gz,88,86400,0.00159362,-123.6572,,True,True,False,10.87717318534851,False,,,,,,,,,,,,,,,,,,,,True,False,-123.51331636830794
704,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,d7236737-96b8-4bba-8ef4-9dc3ad9617dd,planted_solution_0010,bf3fb654-72c7-4fd4-bfd1-9ffef5aaebd8,7cc1ed5c-0dcb-4315-9e51-2ae94b5cdd02,eea867d0-285e-462d-94ab-15579c782be7,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0010.eea867d0-285e-462d-94ab-15579c782be7.gz,30,86400,0.00159362,-534.4214123703147,,True,True,True,2.7982683181762695,False,,,,,,,,,,,,,,,,,,,,True,True,-534.4214123702841
713,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b105ae3c-98d9-4a1b-82e7-f8b94140456e,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,4357d5bb-ed2b-466a-947b-e868afb81d3d,1dc29784-ab7f-45a1-9821-31fea4363d74,sftp://sftp.l3harris.com/gsee/fcidump.2_co2_0.2_old.1dc29784-ab7f-45a1-9821-31fea4363d74.gz,6,172800,0.00159362,-187.721413991188,2124-03-20T20:48:21.795324+00:00,True,True,True,0.12066221237182617,False,,,,,,,,,,,,,,,,,,,,True,True,-187.72086771466135
722,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b105ae3c-98d9-4a1b-82e7-f8b94140456e,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,b164af91-a758-445c-8e78-610ffd2ad795,5dbed2ac-f9a4-4afe-9b18-f67378a51fb2,sftp://sftp.l3harris.com/gsee/fcidump.7_melact_0.2_old.5dbed2ac-f9a4-4afe-9b18-f67378a51fb2.gz,9,172800,0.00159362,-380.9018801594908,2124-03-20T20:48:21.795324+00:00,True,True,False,0.3192908763885498,False,,,,,,,,,,,,,,,,,,,,True,False,-380.89883871486984
731,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b105ae3c-98d9-4a1b-82e7-f8b94140456e,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,28bd4997-c04c-4914-9984-0101713041fe,587f69a8-4295-4d6d-811e-0eacfbc5f6dd,sftp://sftp.l3harris.com/gsee/fcidump.8_melact_0.2_old.587f69a8-4295-4d6d-811e-0eacfbc5f6dd.gz,14,172800,0.00159362,-380.8881748288609,2124-03-20T20:48:21.795324+00:00,True,True,False,1.4989101886749268,False,,,,,,,,,,,,,,,,,,,,True,False,-380.88595378695345
740,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b105ae3c-98d9-4a1b-82e7-f8b94140456e,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,dcf2b441-b297-4a89-ae18-5778ec2d674d,46aea10c-d57f-4133-9837-3c57d474d9a2,sftp://sftp.l3harris.com/gsee/fcidump.0_ru_macho_noncan_0.2_new.46aea10c-d57f-4133-9837-3c57d474d9a2.gz,12,172800,0.00159362,-2021.175594529969,2124-03-20T20:48:21.795324+00:00,True,True,True,0.730889081954956,False,,,,,,,,,,,,,,,,,,,,True,True,-2021.1750206143963
749,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b105ae3c-98d9-4a1b-82e7-f8b94140456e,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,6346b7fe-a4a5-4b10-a79b-706d4339923e,496aaf89-2cdf-43cf-8b25-246e915cc8b5,sftp://sftp.l3harris.com/gsee/fcidump.1_ru_macho_noncan_0.2_new.496aaf89-2cdf-43cf-8b25-246e915cc8b5.gz,33,172800,0.00159362,-2021.356651702967,2124-03-20T20:48:21.795324+00:00,True,True,False,5.794633626937866,False,,,,,,,,,,,,,,,,,,,,True,False,-2021.3273476898219
758,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b105ae3c-98d9-4a1b-82e7-f8b94140456e,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,68db6781-dd54-43c4-b667-7b754c4d5cdb,0d7e4a74-fd11-46e3-ba22-044a7ebc54c7,sftp://sftp.l3harris.com/gsee/fcidump.3_ts_ru_macho_co2_noncan_0.2_new.0d7e4a74-fd11-46e3-ba22-044a7ebc54c7.gz,23,172800,0.00159362,-2208.990491372022,2124-03-20T20:48:21.795324+00:00,True,True,False,5.792375087738037,False,,,,,,,,,,,,,,,,,,,,True,False,-2208.973324085393
767,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b105ae3c-98d9-4a1b-82e7-f8b94140456e,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,d3ecd428-ee03-4d8b-aa14-af4d935781ed,e5e63f77-dbaa-431c-a53f-93c0f4c0758d,sftp://sftp.l3harris.com/gsee/fcidump.4_ts_ru_macho_co2_noncan_0.2_new.e5e63f77-dbaa-431c-a53f-93c0f4c0758d.gz,45,172800,0.00159362,-2209.163580420163,2124-03-20T20:48:21.795324+00:00,True,True,False,6.133413314819336,False,,,,,,,,,,,,,,,,,,,,True,False,-2209.103730316406
776,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b105ae3c-98d9-4a1b-82e7-f8b94140456e,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,89253c8f-0f01-4046-a138-1bada22f0a6a,d7bea809-6e34-49f8-8daf-8d728dd18268,sftp://sftp.l3harris.com/gsee/fcidump.5_ts_ru_macho_melact_noncan_0.2_new.d7bea809-6e34-49f8-8daf-8d728dd18268.gz,21,172800,0.00159362,-2402.040506564869,2124-03-20T20:48:21.795324+00:00,True,True,False,0.13961458206176758,False,,,,,,,,,,,,,,,,,,,,True,False,-2402.0348716889575
785,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b105ae3c-98d9-4a1b-82e7-f8b94140456e,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,842d2152-2f91-4dce-b088-7ed26afb2381,73ae455f-a729-4fac-a626-5654b03c1ef5,sftp://sftp.l3harris.com/gsee/fcidump.6_ts_ru_macho_melact_noncan_0.2_new.73ae455f-a729-4fac-a626-5654b03c1ef5.gz,42,172800,0.00159362,-2402.219494504201,2124-03-20T20:48:21.795324+00:00,True,True,False,5.186589002609253,False,,,,,,,,,,,,,,,,,,,,True,False,-2402.1773695741153
794,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,e348c936-2cee-490b-99c7-a2e269c5ca51,Cu_1,d5c7ab73-dfc1-499e-9027-601476004107,5f5fee92-5821-4d38-a54a-d204660f205f,6facf2d4-6cb3-49b6-8b66-3bd21c1461ec,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Cu1_vdz.6facf2d4-6cb3-49b6-8b66-3bd21c1461ec.gz,54,86400,0.00159362,-196.96723,,True,True,False,9.505368947982788,False,,,,,,,,,,,,,,,,,,,,True,False,-196.9182327047815
803,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,e348c936-2cee-490b-99c7-a2e269c5ca51,Cu_1,d5c7ab73-dfc1-499e-9027-601476004107,1c7f5399-8982-4daf-81a5-7cef4e4588cc,68952c71-d281-40fa-bcd2-cb0352f70a89,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Cu1_vtz.68952c71-d281-40fa-bcd2-cb0352f70a89.gz,88,86400,0.00159362,-197.16304,,True,True,False,13.862099885940552,False,,,,,,,,,,,,,,,,,,,,True,False,-197.08986966058578
812,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,5310da17-17de-474f-8e76-d946e76338af,n_h3_0,127cfea5-8a7d-45a0-9012-949816a0b8d9,77c3a92c-066c-4043-a4a1-5e8324014d0b,9820e181-088a-4b00-8a14-8cafb952ccdd,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n_h3_cc-pVDZ.9820e181-088a-4b00-8a14-8cafb952ccdd.gz,29,86400,0.00159362,-56.40247687620448,,True,True,False,8.090614318847656,False,,,,,,,,,,,,,,,,,,,,True,False,-55.960729368161395
821,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,5310da17-17de-474f-8e76-d946e76338af,n_h3_0,127cfea5-8a7d-45a0-9012-949816a0b8d9,1094e868-f84e-403b-9b54-50802b1cdb60,3b423f54-aa64-4331-a59b-d6c37de1fbb6,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n_h3_cc-pVTZ.3b423f54-aa64-4331-a59b-d6c37de1fbb6.gz,72,86400,0.00159362,-56.47363394407086,,True,True,False,12.504569292068481,False,,,,,,,,,,,,,,,,,,,,True,False,-56.00996309471369
830,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,625af9fe-e721-4d8f-8cd1-f5354c649a76,planted_solution_0006,42958a3e-8b35-4992-acd8-6711848066c1,d28f02ba-d43f-4df9-a01a-f1e8ac326e08,a4b9a6bd-4479-44b2-b172-642f74396781,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0006.a4b9a6bd-4479-44b2-b172-642f74396781.gz,14,86400,0.00159362,-113.97424557507351,,True,True,True,0.15046930313110352,False,,,,,,,,,,,,,,,,,,,,True,True,-113.97316268375725
839,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,bf298cca-8881-4980-be3a-4681fe0dccf5,n2_h4_0,f1a6b508-75e8-4afb-9c81-fc61af11b523,828c931b-4d5a-486e-ba26-abb293c1ccef,aba33661-3ce8-4f28-824f-e98244906d94,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n2_h4_cc-pVDZ.aba33661-3ce8-4f28-824f-e98244906d94.gz,48,86400,0.00159362,-111.5710695308248,,True,True,False,12.202004671096802,False,,,,,,,,,,,,,,,,,,,,True,False,-110.75705627270843
848,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,5552bd96-e2af-4acf-87cc-596486860082,c2_h4_0,9fbd9b4c-5ea9-4095-af7b-7d4491399e42,26423f2e-e3e1-4bbb-b2ff-52bdae87d65b,40035d66-75b8-4b6e-95e5-8b1a3ff1a61d,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c2_h4_cc-pVDZ.40035d66-75b8-4b6e-95e5-8b1a3ff1a61d.gz,48,86400,0.00159362,-78.35588036909999,,True,True,False,11.596385478973389,False,,,,,,,,,,,,,,,,,,,,True,False,-77.50079102195359
857,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,5552bd96-e2af-4acf-87cc-596486860082,c2_h4_0,9fbd9b4c-5ea9-4095-af7b-7d4491399e42,9757b7c2-d420-4ebb-8da7-38238951a5ca,4bd40563-25e1-4334-bf15-3ccd36c05ab2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c2_h4_cc-pVTZ.4bd40563-25e1-4334-bf15-3ccd36c05ab2.gz,116,86400,0.00159362,-78.4398389278,,True,True,False,27.420106410980225,False,,,,,,,,,,,,,,,,,,,,True,False,-77.23008916216878
866,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,5ce5e726-8d8b-436b-8750-032fcd9eae09,O_1,d712afaf-6ec4-42d9-b5fd-1edee3ec1046,752966e5-7de7-4506-82ae-6b22cd54b1c1,0767fb16-25bd-4f1c-b134-6b536191b36e,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.O1_vdz.0767fb16-25bd-4f1c-b134-6b536191b36e.gz,22,86400,0.00159362,-15.300670000000002,,True,True,True,0.2631385326385498,False,,,,,,,,,,,,,,,,,,,,True,True,-15.29947168678301
875,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,5ce5e726-8d8b-436b-8750-032fcd9eae09,O_1,d712afaf-6ec4-42d9-b5fd-1edee3ec1046,64122cc6-e1bb-4c11-8d00-2189d27194f1,3b587c2c-9579-4c7b-8b3f-e00c69c42981,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.O1_vqz.3b587c2c-9579-4c7b-8b3f-e00c69c42981.gz,79,86400,0.00159362,-15.3421,,True,True,False,8.839691877365112,False,,,,,,,,,,,,,,,,,,,,True,False,-15.339177818325515
884,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,5ce5e726-8d8b-436b-8750-032fcd9eae09,O_1,d712afaf-6ec4-42d9-b5fd-1edee3ec1046,f9bdbb3b-91b6-43f3-93ca-bef1e10d3835,ee1c9912-bca9-42fa-a90d-421e9a26c785,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.O1_vtz.ee1c9912-bca9-42fa-a90d-421e9a26c785.gz,45,86400,0.00159362,-15.33358,,True,True,False,8.401559829711914,False,,,,,,,,,,,,,,,,,,,,True,False,-15.331009177498906
893,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,9030e9c9-0323-413c-a98e-aba16b180ba7,3092dd74-660d-4c7a-9d43-16d1436e084b,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_1.68_b_sto-3g_ne_12.3092dd74-660d-4c7a-9d43-16d1436e084b.gz,18,172800,0.00159362,,,True,True,False,1.4195566177368164,False,,,,,,,,,,,,,,,,,,,,True,False,-114.40332943729112
902,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,c7c653b0-4440-4a36-a66b-8b81a9a351c7,96843098-e69d-4d1f-8a88-5b24826f7390,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_1.68_b_sto-3g_ne_28.96843098-e69d-4d1f-8a88-5b24826f7390.gz,26,172800,0.00159362,,,True,True,False,15.279340028762817,False,,,,,,,,,,,,,,,,,,,,True,False,-466.23446130833463
911,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,82f35801-6276-4090-a9aa-b821d94708d4,673dfe91-d90e-4ecd-8560-d6d74de11070,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_1.68_b_cc-pvdz-dk_ne_12.673dfe91-d90e-4ecd-8560-d6d74de11070.gz,68,172800,0.00159362,,,True,True,False,15.834652662277222,False,,,,,,,,,,,,,,,,,,,,True,False,-172.7119855491286
920,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,362386c9-f0c2-483e-a64d-52208ab9bbc1,4412b7d6-86db-4616-9dd2-2c32ee02560f,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_1.68_b_cc-pvdz-dk_ne_28.4412b7d6-86db-4616-9dd2-2c32ee02560f.gz,76,172800,0.00159362,,,True,True,False,22.041630029678345,False,,,,,,,,,,,,,,,,,,,,True,False,-521.9410380166452
929,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,61ad4cfe-b057-4dd8-bd06-ed56347745c1,cdf017c4-7c30-4274-9567-f5e55a6ba857,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_2.0_b_sto-3g_ne_12.cdf017c4-7c30-4274-9567-f5e55a6ba857.gz,18,172800,0.00159362,,,True,True,False,1.2988197803497314,False,,,,,,,,,,,,,,,,,,,,True,False,-129.35401727448416
938,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,fc25a232-d249-4e1c-a9ec-360cab33f779,d9341cde-90e8-4d1e-beb2-4e40246d31ce,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_2.0_b_sto-3g_ne_28.d9341cde-90e8-4d1e-beb2-4e40246d31ce.gz,26,172800,0.00159362,-470.7185128567409,,True,True,False,29.3243305683136,False,,,,,,,,,,,,,,,,,,,,True,False,-470.5255104263374
947,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,b99ec02f-b46a-43fe-8a87-1b3286e072d8,5439a548-153b-4990-be12-f0e33c30fe63,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_2.0_b_cc-pvdz-dk_ne_12.5439a548-153b-4990-be12-f0e33c30fe63.gz,68,172800,0.00159362,,,True,True,False,40.18649888038635,False,,,,,,,,,,,,,,,,,,,,True,False,-188.1384674958384
956,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,8874bf11-f594-41df-b8a0-d2a7441904a1,e2995852-9911-4021-a82f-5b14ddb2d5c8,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_2.0_b_cc-pvdz-dk_ne_28.e2995852-9911-4021-a82f-5b14ddb2d5c8.gz,76,172800,0.00159362,,,True,True,False,23.114355087280273,False,,,,,,,,,,,,,,,,,,,,True,False,-524.7972939797146
965,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,202e6184-1e7d-4c02-a82a-f588b6abf809,67acc90d-1a9e-49a7-98a1-8ca643dca272,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_3.0_b_sto-3g_ne_12.67acc90d-1a9e-49a7-98a1-8ca643dca272.gz,18,172800,0.00159362,-156.7739602011705,,True,True,False,1.1038868427276611,False,,,,,,,,,,,,,,,,,,,,True,False,-156.47359372072364
974,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,7c8f0a36-cda5-4b33-bb46-4e58a15b37a1,01d526fb-276e-4369-85d4-66a553a1d02e,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_3.0_b_sto-3g_ne_28.01d526fb-276e-4369-85d4-66a553a1d02e.gz,26,172800,0.00159362,,,True,True,False,22.570805072784424,False,,,,,,,,,,,,,,,,,,,,True,False,-478.4024262646831
983,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,cbab5937-5e2f-4f3f-819e-ede8b66d7238,b0eb2de4-1286-4cfb-8724-e5e4bfc7a4f4,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_3.0_b_cc-pvdz-dk_ne_12.b0eb2de4-1286-4cfb-8724-e5e4bfc7a4f4.gz,68,172800,0.00159362,,,True,True,False,46.30211544036865,False,,,,,,,,,,,,,,,,,,,,True,False,-213.7712822187546
992,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,a29b76bb-1d54-46d3-973e-0a25c35f69ee,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,c28e09e1-5983-42f7-9ecb-b271438ebcc8,2101e6fa-9fb3-4697-98be-25a4e0de2079,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_3.0_b_cc-pvdz-dk_ne_28.2101e6fa-9fb3-4697-98be-25a4e0de2079.gz,76,172800,0.00159362,,,True,True,False,29.07506012916565,False,,,,,,,,,,,,,,,,,,,,True,False,-529.6258806114124
1001,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b52e2382-66a9-47ba-90f5-8b3284e32c88,be_0,19cada59-64cc-466c-8809-782a4f574dcc,3fb92ecd-bcbc-43dd-9f29-aa56ea646b75,cc2b3628-dc13-4a95-8765-37211a995068,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.be_cc-pVDZ.cc2b3628-dc13-4a95-8765-37211a995068.gz,14,86400,0.00159362,-14.616842593115484,,True,True,True,0.40613555908203125,False,,,,,,,,,,,,,,,,,,,,True,True,-14.617355787680614
1010,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b52e2382-66a9-47ba-90f5-8b3284e32c88,be_0,19cada59-64cc-466c-8809-782a4f574dcc,afdc2f74-eb52-41ae-b72a-30e5a4c07013,f9afcdc1-ce5c-40dd-ae18-0afc933da5bb,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.be_cc-pVQZ.f9afcdc1-ce5c-40dd-ae18-0afc933da5bb.gz,55,86400,0.00159362,-14.618950731321249,,True,True,False,4.561377048492432,False,,,,,,,,,,,,,,,,,,,,True,False,-14.638040596721076
1019,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,b52e2382-66a9-47ba-90f5-8b3284e32c88,be_0,19cada59-64cc-466c-8809-782a4f574dcc,543e2ed4-a12d-495b-a246-1e4d905ad4a3,fdc83bd0-c9bd-47da-abee-99b743b36494,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.be_cc-pVTZ.fdc83bd0-c9bd-47da-abee-99b743b36494.gz,30,86400,0.00159362,-14.61842701186015,,True,True,False,0.0825188159942627,False,,,,,,,,,,,,,,,,,,,,True,False,-14.623211824867608
1028,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,4682373f-a6d2-4dde-96b0-f742276a7bea,f2_0,e3e78b41-577d-4536-a63f-7e968eeb6493,94fc2317-29af-43a1-aaec-dade9850ca27,ac269a87-2bc4-458e-8f4a-64f524c77044,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.f2_cc-pVDZ.ac269a87-2bc4-458e-8f4a-64f524c77044.gz,28,86400,0.00159362,-199.0993683699105,,True,True,False,7.471536636352539,False,,,,,,,,,,,,,,,,,,,,True,False,-198.93746444741433
1037,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,4682373f-a6d2-4dde-96b0-f742276a7bea,f2_0,e3e78b41-577d-4536-a63f-7e968eeb6493,fa8e83f2-cec5-4609-9b77-d713608a6b53,29d645f8-ce30-4e18-9f41-644ac5f9d922,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.f2_cc-pVQZ.29d645f8-ce30-4e18-9f41-644ac5f9d922.gz,110,86400,0.00159362,-199.3605311277988,,True,True,False,17.9804527759552,False,,,,,,,,,,,,,,,,,,,,True,False,-199.17953318563988
1046,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,4682373f-a6d2-4dde-96b0-f742276a7bea,f2_0,e3e78b41-577d-4536-a63f-7e968eeb6493,3fb371ad-c738-40ae-b9ae-80e5bce8f2ac,3c3967d4-17c1-4947-9465-b9223b01e694,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.f2_cc-pVTZ.3c3967d4-17c1-4947-9465-b9223b01e694.gz,60,86400,0.00159362,-199.2976230688276,,True,True,False,8.730878829956055,False,,,,,,,,,,,,,,,,,,,,True,False,-199.10036699993594
1055,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,7ad8c521-9907-4180-b0e2-864331b4c4f4,n2_0,9bd9cde6-6daa-441a-984e-ae1c1c051e91,b9c35349-927d-47d5-8e0c-e054bbf4e4e0,60c52c22-d27a-4544-8b9c-6022507611f9,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n2_cc-pVDZ.60c52c22-d27a-4544-8b9c-6022507611f9.gz,28,86400,0.00159362,-109.27696624442844,,True,True,False,12.331496477127075,False,,,,,,,,,,,,,,,,,,,,True,False,-108.58217529925739
1064,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,7ad8c521-9907-4180-b0e2-864331b4c4f4,n2_0,9bd9cde6-6daa-441a-984e-ae1c1c051e91,9eed79e4-b195-4474-b280-fe9166a7a241,e84ef191-bfe0-4859-96b9-0613cad743d4,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n2_cc-pVQZ.e84ef191-bfe0-4859-96b9-0613cad743d4.gz,110,86400,0.00159362,-109.40582662890183,,True,True,False,22.829211473464966,False,,,,,,,,,,,,,,,,,,,,True,False,-108.87986533071205
1073,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,7ad8c521-9907-4180-b0e2-864331b4c4f4,n2_0,9bd9cde6-6daa-441a-984e-ae1c1c051e91,666185aa-b65d-4f73-8846-ae9693388d9d,48512c28-04a3-4e3b-b6b2-3e4b654c1887,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n2_cc-pVTZ.48512c28-04a3-4e3b-b6b2-3e4b654c1887.gz,60,86400,0.00159362,-109.37529859279891,,True,True,False,13.627508878707886,False,,,,,,,,,,,,,,,,,,,,True,False,-108.72235947137105
1082,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,3edccdbf-8bba-4854-bce0-13f4f2ee469b,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,4970c526-817f-4c04-8d7e-797526d5948d,79e71b3e-6364-4972-b4b3-07841fa8ba97,sftp://sftp.l3harris.com/gsee/fcidump.50_6acme_0.2_old.79e71b3e-6364-4972-b4b3-07841fa8ba97.gz,45,172800,0.00159362,-2592.687414514583,2124-03-20T20:48:21.795324+00:00,True,True,False,5.936295509338379,False,,,,,,,,,,,,,,,,,,,,True,False,-2592.672264360214
1091,CISD,418f060e-496b-4024-8d2d-9b1f8791e76d,3edccdbf-8bba-4854-bce0-13f4f2ee469b,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,d27fb590-4e90-4d5a-bdb8-37fbf22f528b,e8f72c80-2fde-4bdc-ac1e-07220942f1c2,sftp://sftp.l3harris.com/gsee/fcidump.51_6acme_0.2_old.e8f72c80-2fde-4bdc-ac1e-07220942f1c2.gz,53,172800,0.00159362,-2592.816535546089,2124-03-20T20:48:21.795324+00:00,True,True,False,10.637609720230103,False,,,,,,,,,,,,,,,,,,,,True,False,-2592.7784939870157
